FleetID,Date,Status,HoursInService
FL00008,2025-08-03,In service,9.44
FL00008,2025-08-04,Under maintenance,0.0
FL00008,2025-08-05,In service,19.01
FL00008,2025-08-06,In service,16.22
FL00008,2025-08-07,In service,12.78
FL00008,2025-08-08,Under maintenance,0.0
FL00008,2025-08-09,In service,20.34
FL00008,2025-08-10,In service,16.47
FL00008,2025-08-11,In service,20.61
FL00008,2025-08-12,In service,17.67
FL00008,2025-08-13,In service,14.33
FL00008,2025-08-14,In service,15.6
FL00008,2025-08-15,In service,14.34
FL00008,2025-08-16,Under maintenance,0.0
FL00008,2025-08-17,In service,16.32
FL00008,2025-08-18,In service,25.77
FL00008,2025-08-19,In service,11.98
FL00008,2025-08-20,Under maintenance,0.0
FL00008,2025-08-21,In service,12.22
FL00008,2025-08-22,In service,31.68
FL00008,2025-08-23,In service,18.37
FL00008,2025-08-24,In service,12.85
FL00008,2025-08-25,In service,9.39
FL00008,2025-08-26,In service,16.93
FL00008,2025-08-27,In service,8.37
FL00008,2025-08-28,In service,15.57
FL00008,2025-08-29,In service,13.25
FL00008,2025-08-30,In service,15.61
FL00008,2025-08-31,Under maintenance,0.0
FL00009,2025-06-01,In service,17.33
FL00009,2025-06-02,Under maintenance,0.0
FL00009,2025-06-03,In service,14.58
FL00009,2025-06-04,In service,8.88
FL00009,2025-06-05,In service,11.13
FL00009,2025-06-06,Under maintenance,0.0
FL00009,2025-06-07,In service,16.36
FL00009,2025-06-08,In service,27.57
FL00009,2025-06-09,Under maintenance,0.0
FL00009,2025-06-10,In service,15.61
FL00009,2025-06-11,In service,13.42
FL00009,2025-06-12,In service,13.6
FL00009,2025-06-13,In service,16.15
FL00009,2025-06-14,In service,14.63
FL00009,2025-06-15,In service,22.72
FL00009,2025-06-16,In service,9.29
FL00009,2025-06-17,In service,18.69
FL00009,2025-06-18,In service,19.67
FL00009,2025-06-19,Under maintenance,0.0
FL00009,2025-06-20,In service,23.11
FL00009,2025-06-21,Under maintenance,0.0
FL00009,2025-06-22,In service,12.6
FL00009,2025-06-23,In service,17.46
FL00009,2025-06-24,In service,11.69
FL00009,2025-06-25,Under maintenance,0.0
FL00009,2025-06-26,Under maintenance,0.0
FL00009,2025-06-27,In service,16.49
FL00009,2025-06-28,Under maintenance,0.0
FL00009,2025-06-29,Under maintenance,0.0
FL00009,2025-06-30,In service,13.73
FL00009,2025-07-01,In service,24.59
FL00009,2025-07-02,In service,12.18
FL00009,2025-07-03,In service,7.02
FL00009,2025-07-04,Under maintenance,0.0
FL00009,2025-07-05,In service,20.41
FL00009,2025-07-06,In service,14.88
FL00009,2025-07-07,In service,15.48
FL00009,2025-07-08,Under maintenance,0.0
FL00009,2025-07-09,In service,9.61
FL00009,2025-07-10,In service,14.98
FL00009,2025-07-11,In service,15.2
FL00009,2025-07-12,In service,19.03
FL00009,2025-07-13,In service,14.6
FL00009,2025-07-14,In service,18.63
FL00009,2025-07-15,Under maintenance,0.0
FL00009,2025-07-16,Under maintenance,0.0
FL00009,2025-07-17,In service,4.06
FL00009,2025-07-18,In service,16.59
FL00009,2025-07-19,In service,11.98
FL00009,2025-07-20,In service,15.2
FL00009,2025-07-21,In service,12.42
FL00009,2025-07-22,Under maintenance,0.0
FL00009,2025-07-23,In service,20.09
FL00009,2025-07-24,In service,14.1
FL00009,2025-07-25,In service,16.92
FL00009,2025-07-26,In service,14.17
FL00009,2025-07-27,In service,6.04
FL00009,2025-07-28,In service,12.46
FL00009,2025-07-29,In service,13.42
FL00009,2025-07-30,In service,16.13
FL00009,2025-07-31,Under maintenance,0.0
FL00009,2025-08-01,In service,16.92
FL00009,2025-08-02,Under maintenance,0.0
FL00009,2025-08-03,In service,19.05
FL00009,2025-08-04,In service,13.29
FL00009,2025-08-05,In service,9.11
FL00009,2025-08-06,In service,18.99
FL00009,2025-08-07,In service,15.81
FL00009,2025-08-08,In service,15.9
FL00009,2025-08-09,In service,8.65
FL00009,2025-08-10,In service,21.39
FL00009,2025-08-11,In service,13.7
FL00009,2025-08-12,In service,23.74
FL00009,2025-08-13,In service,15.66
FL00009,2025-08-14,In service,18.64
FL00009,2025-08-15,In service,14.13
FL00009,2025-08-16,In service,9.87
FL00009,2025-08-17,In service,17.9
FL00009,2025-08-18,In service,17.85
FL00009,2025-08-19,In service,5.14
FL00009,2025-08-20,In service,9.44
FL00009,2025-08-21,In service,21.26
FL00009,2025-08-22,In service,13.73
FL00009,2025-08-23,In service,19.27
FL00009,2025-08-24,In service,26.37
FL00009,2025-08-25,In service,18.17
FL00009,2025-08-26,In service,15.74
FL00009,2025-08-27,Under maintenance,0.0
FL00009,2025-08-28,In service,12.41
FL00009,2025-08-29,In service,13.68
FL00009,2025-08-30,In service,23.12
FL00009,2025-08-31,Under maintenance,0.0
FL00010,2025-06-01,In service,11.81
FL00010,2025-06-02,In service,18.09
FL00010,2025-06-03,In service,16.65
FL00010,2025-06-04,In service,14.08
FL00010,2025-06-05,In service,20.08
FL00010,2025-06-06,In service,25.16
FL00010,2025-06-07,In service,18.84
FL00010,2025-06-08,In service,14.02
FL00010,2025-06-09,In service,12.21
FL00010,2025-06-10,Under maintenance,0.0
FL00010,2025-06-11,Under maintenance,0.0
FL00010,2025-06-12,In service,8.95
FL00010,2025-06-13,In service,10.5
FL00010,2025-06-14,In service,24.99
FL00010,2025-06-15,Under maintenance,0.0
FL00010,2025-06-16,In service,19.69
FL00010,2025-06-17,In service,14.58
FL00010,2025-06-18,In service,16.07
FL00010,2025-06-19,In service,13.84
FL00010,2025-06-20,In service,15.61
FL00010,2025-06-21,In service,7.15
FL00010,2025-06-22,In service,14.34
FL00010,2025-06-23,Under maintenance,0.0
FL00010,2025-06-24,In service,17.97
FL00010,2025-06-25,In service,16.39
FL00010,2025-06-26,In service,12.84
FL00010,2025-06-27,In service,13.48
FL00010,2025-06-28,In service,15.47
FL00010,2025-06-29,In service,19.64
FL00010,2025-06-30,In service,16.5
FL00010,2025-07-01,In service,21.37
FL00010,2025-07-02,Under maintenance,0.0
FL00010,2025-07-03,In service,19.29
FL00010,2025-07-04,In service,17.89
FL00010,2025-07-05,In service,18.12
FL00010,2025-07-06,In service,12.73
FL00010,2025-07-07,Under maintenance,0.0
FL00010,2025-07-08,In service,14.12
FL00010,2025-07-09,In service,6.92
FL00010,2025-07-10,In service,21.87
FL00010,2025-07-11,In service,8.84
FL00010,2025-07-12,In service,12.73
FL00010,2025-07-13,In service,16.47
FL00010,2025-07-14,In service,17.62
FL00010,2025-07-15,In service,12.4
FL00010,2025-07-16,Under maintenance,0.0
FL00010,2025-07-17,In service,15.49
FL00010,2025-07-18,In service,22.79
FL00010,2025-07-19,In service,8.09
FL00010,2025-07-20,In service,28.07
FL00010,2025-07-21,In service,23.59
FL00010,2025-07-22,Under maintenance,0.0
FL00010,2025-07-23,In service,13.71
FL00010,2025-07-24,In service,11.77
FL00010,2025-07-25,In service,6.62
FL00010,2025-07-26,In service,12.0
FL00010,2025-07-27,Under maintenance,0.0
FL00010,2025-07-28,In service,17.54
FL00010,2025-07-29,In service,21.65
FL00010,2025-07-30,In service,14.07
FL00010,2025-07-31,In service,19.63
FL00010,2025-08-01,In service,18.63
FL00010,2025-08-02,In service,19.29
FL00010,2025-08-03,In service,15.02
FL00010,2025-08-04,In service,16.38
FL00010,2025-08-05,In service,16.03
FL00010,2025-08-06,In service,18.12
FL00010,2025-08-07,In service,8.3
FL00010,2025-08-08,In service,15.57
FL00010,2025-08-09,Under maintenance,0.0
FL00010,2025-08-10,In service,18.42
FL00010,2025-08-11,In service,21.03
FL00010,2025-08-12,Under maintenance,0.0
FL00010,2025-08-13,Under maintenance,0.0
FL00010,2025-08-14,Under maintenance,0.0
FL00010,2025-08-15,In service,11.11
FL00010,2025-08-16,In service,14.46
FL00010,2025-08-17,Under maintenance,0.0
FL00010,2025-08-18,Under maintenance,0.0
FL00010,2025-08-19,In service,6.46
FL00010,2025-08-20,In service,17.85
FL00010,2025-08-21,In service,9.78
FL00010,2025-08-22,In service,14.05
FL00010,2025-08-23,In service,15.63
FL00010,2025-08-24,Under maintenance,0.0
FL00010,2025-08-25,In service,17.59
FL00010,2025-08-26,In service,22.53
FL00010,2025-08-27,In service,18.73
FL00010,2025-08-28,In service,16.54
FL00010,2025-08-29,In service,13.9
FL00010,2025-08-30,In service,12.69
FL00010,2025-08-31,In service,17.45
FL00011,2025-06-01,In service,25.29
FL00011,2025-06-02,In service,12.85
FL00011,2025-06-03,In service,9.84
FL00011,2025-06-04,In service,19.02
FL00011,2025-06-05,In service,19.14
FL00011,2025-06-06,Under maintenance,0.0
FL00011,2025-06-07,In service,21.71
FL00011,2025-06-08,In service,14.29
FL00011,2025-06-09,In service,15.27
FL00011,2025-06-10,Under maintenance,0.0
FL00011,2025-06-11,In service,9.02
FL00011,2025-06-12,In service,21.7
FL00011,2025-06-13,In service,17.47
FL00011,2025-06-14,In service,17.86
FL00011,2025-06-15,In service,12.33
FL00011,2025-06-16,In service,11.77
FL00011,2025-06-17,In service,24.72
FL00011,2025-06-18,In service,14.2
FL00011,2025-06-19,In service,9.5
FL00011,2025-06-20,In service,18.65
FL00011,2025-06-21,In service,22.78
FL00011,2025-06-22,Under maintenance,0.0
FL00011,2025-06-23,In service,17.77
FL00011,2025-06-24,In service,9.32
FL00011,2025-06-25,In service,15.23
FL00011,2025-06-26,In service,20.8
FL00011,2025-06-27,Under maintenance,0.0
FL00011,2025-06-28,Under maintenance,0.0
FL00011,2025-06-29,In service,11.52
FL00011,2025-06-30,In service,15.65
FL00011,2025-07-01,In service,16.33
FL00011,2025-07-02,In service,12.22
FL00011,2025-07-03,In service,10.65
FL00011,2025-07-04,In service,14.87
FL00011,2025-07-05,In service,19.31
FL00011,2025-07-06,In service,11.48
FL00011,2025-07-07,In service,13.4
FL00011,2025-07-08,In service,16.04
FL00011,2025-07-09,In service,24.34
FL00011,2025-07-10,In service,17.53
FL00011,2025-07-11,In service,17.37
FL00011,2025-07-12,In service,14.13
FL00011,2025-07-13,In service,24.58
FL00011,2025-07-14,Under maintenance,0.0
FL00011,2025-07-15,Under maintenance,0.0
FL00011,2025-07-16,In service,16.47
FL00011,2025-07-17,In service,16.9
FL00011,2025-07-18,In service,15.52
FL00011,2025-07-19,In service,10.82
FL00011,2025-07-20,In service,15.07
FL00011,2025-07-21,In service,13.23
FL00011,2025-07-22,Under maintenance,0.0
FL00011,2025-07-23,In service,14.95
FL00011,2025-07-24,Under maintenance,0.0
FL00011,2025-07-25,In service,15.55
FL00011,2025-07-26,In service,28.88
FL00011,2025-07-27,In service,11.52
FL00011,2025-07-28,Under maintenance,0.0
FL00011,2025-07-29,In service,14.08
FL00011,2025-07-30,In service,6.82
FL00011,2025-07-31,In service,13.79
FL00011,2025-08-01,In service,12.72
FL00011,2025-08-02,In service,21.56
FL00011,2025-08-03,In service,8.24
FL00011,2025-08-04,In service,23.53
FL00011,2025-08-05,In service,22.61
FL00011,2025-08-06,In service,13.24
FL00011,2025-08-07,In service,24.65
FL00011,2025-08-08,Under maintenance,0.0
FL00011,2025-08-09,In service,8.54
FL00011,2025-08-10,In service,24.35
FL00011,2025-08-11,In service,27.02
FL00011,2025-08-12,In service,11.62
FL00011,2025-08-13,In service,20.38
FL00011,2025-08-14,Under maintenance,0.0
FL00011,2025-08-15,In service,14.58
FL00011,2025-08-16,In service,23.84
FL00011,2025-08-17,In service,20.45
FL00011,2025-08-18,Under maintenance,0.0
FL00011,2025-08-19,In service,18.1
FL00011,2025-08-20,In service,23.14
FL00011,2025-08-21,In service,13.2
FL00011,2025-08-22,In service,16.67
FL00011,2025-08-23,In service,14.36
FL00011,2025-08-24,In service,18.02
FL00011,2025-08-25,In service,23.96
FL00011,2025-08-26,In service,12.43
FL00011,2025-08-27,In service,11.86
FL00011,2025-08-28,In service,21.5
FL00011,2025-08-29,Under maintenance,0.0
FL00011,2025-08-30,In service,15.53
FL00011,2025-08-31,In service,18.99
FL00012,2025-06-01,In service,13.18
FL00012,2025-06-02,Under maintenance,0.0
FL00012,2025-06-03,In service,4.37
FL00012,2025-06-04,In service,22.79
FL00012,2025-06-05,In service,20.43
FL00012,2025-06-06,In service,5.87
FL00012,2025-06-07,In service,12.18
FL00012,2025-06-08,Under maintenance,0.0
FL00012,2025-06-09,In service,24.38
FL00012,2025-06-10,In service,15.03
FL00012,2025-06-11,In service,14.22
FL00012,2025-06-12,In service,8.37
FL00012,2025-06-13,In service,15.03
FL00012,2025-06-14,In service,14.47
FL00012,2025-06-15,In service,16.42
FL00012,2025-06-16,In service,14.33
FL00012,2025-06-17,Under maintenance,0.0
FL00012,2025-06-18,Under maintenance,0.0
FL00012,2025-06-19,In service,14.34
FL00012,2025-06-20,Under maintenance,0.0
FL00012,2025-06-21,In service,16.4
FL00012,2025-06-22,In service,13.01
FL00012,2025-06-23,In service,14.89
FL00012,2025-06-24,In service,4.44
FL00012,2025-06-25,In service,13.01
FL00012,2025-06-26,In service,17.34
FL00012,2025-06-27,In service,10.86
FL00012,2025-06-28,In service,12.73
FL00012,2025-06-29,In service,26.6
FL00012,2025-06-30,In service,6.35
FL00012,2025-07-01,In service,15.57
FL00012,2025-07-02,In service,15.84
FL00012,2025-07-03,In service,13.72
FL00012,2025-07-04,In service,21.39
FL00012,2025-07-05,Under maintenance,0.0
FL00012,2025-07-06,In service,16.89
FL00012,2025-07-07,In service,10.48
FL00012,2025-07-08,In service,17.3
FL00012,2025-07-09,In service,18.87
FL00012,2025-07-10,In service,13.51
FL00012,2025-07-11,Under maintenance,0.0
FL00012,2025-07-12,In service,22.95
FL00012,2025-07-13,In service,25.76
FL00012,2025-07-14,In service,9.87
FL00012,2025-07-15,In service,18.17
FL00012,2025-07-16,In service,21.72
FL00012,2025-07-17,In service,15.49
FL00012,2025-07-18,In service,11.28
FL00012,2025-07-19,In service,11.37
FL00012,2025-07-20,In service,24.5
FL00012,2025-07-21,Under maintenance,0.0
FL00012,2025-07-22,In service,12.51
FL00012,2025-07-23,In service,19.94
FL00012,2025-07-24,Under maintenance,0.0
FL00012,2025-07-25,In service,18.3
FL00012,2025-07-26,In service,10.38
FL00012,2025-07-27,In service,20.02
FL00012,2025-07-28,In service,12.62
FL00012,2025-07-29,In service,6.37
FL00012,2025-07-30,In service,6.47
FL00012,2025-07-31,In service,15.68
FL00012,2025-08-01,In service,17.77
FL00012,2025-08-02,In service,9.43
FL00012,2025-08-03,In service,17.47
FL00012,2025-08-04,In service,13.7
FL00012,2025-08-05,Under maintenance,0.0
FL00012,2025-08-06,In service,9.99
FL00012,2025-08-07,In service,11.05
FL00012,2025-08-08,In service,16.39
FL00012,2025-08-09,In service,23.72
FL00012,2025-08-10,In service,17.93
FL00012,2025-08-11,In service,2.46
FL00012,2025-08-12,In service,11.17
FL00012,2025-08-13,In service,11.94
FL00012,2025-08-14,In service,17.02
FL00012,2025-08-15,In service,8.95
FL00012,2025-08-16,In service,9.35
FL00012,2025-08-17,In service,14.58
FL00012,2025-08-18,In service,19.21
FL00012,2025-08-19,In service,19.6
FL00012,2025-08-20,In service,16.39
FL00012,2025-08-21,Under maintenance,0.0
FL00012,2025-08-22,In service,20.45
FL00012,2025-08-23,In service,21.63
FL00012,2025-08-24,In service,16.62
FL00012,2025-08-25,In service,21.13
FL00012,2025-08-26,Under maintenance,0.0
FL00012,2025-08-27,Under maintenance,0.0
FL00012,2025-08-28,Under maintenance,0.0
FL00012,2025-08-29,In service,14.69
FL00012,2025-08-30,In service,13.97
FL00012,2025-08-31,Under maintenance,0.0
FL00013,2025-06-01,Under maintenance,0.0
FL00013,2025-06-02,In service,25.99
FL00013,2025-06-03,In service,18.57
FL00013,2025-06-04,In service,13.41
FL00013,2025-06-05,In service,8.95
FL00013,2025-06-06,In service,16.4
FL00013,2025-06-07,In service,18.49
FL00013,2025-06-08,In service,13.35
FL00013,2025-06-09,In service,17.35
FL00013,2025-06-10,In service,22.05
FL00013,2025-06-11,In service,11.5
FL00013,2025-06-12,In service,13.14
FL00013,2025-06-13,In service,7.95
FL00013,2025-06-14,In service,22.33
FL00013,2025-06-15,In service,3.21
FL00013,2025-06-16,In service,14.07
FL00013,2025-06-17,In service,24.4
FL00013,2025-06-18,In service,4.28
FL00013,2025-06-19,In service,17.63
FL00013,2025-06-20,Under maintenance,0.0
FL00013,2025-06-21,In service,18.94
FL00013,2025-06-22,Under maintenance,0.0
FL00013,2025-06-23,In service,10.54
FL00013,2025-06-24,In service,22.0
FL00013,2025-06-25,Under maintenance,0.0
FL00013,2025-06-26,In service,9.15
FL00013,2025-06-27,Under maintenance,0.0
FL00013,2025-06-28,In service,23.97
FL00013,2025-06-29,In service,23.72
FL00013,2025-06-30,In service,10.07
FL00013,2025-07-01,In service,11.75
FL00013,2025-07-02,In service,18.5
FL00013,2025-07-03,In service,19.8
FL00013,2025-07-04,In service,12.06
FL00013,2025-07-05,In service,14.79
FL00013,2025-07-06,In service,17.74
FL00013,2025-07-07,In service,12.51
FL00013,2025-07-08,Under maintenance,0.0
FL00013,2025-07-09,In service,15.91
FL00013,2025-07-10,In service,22.29
FL00013,2025-07-11,In service,16.47
FL00013,2025-07-12,In service,11.96
FL00013,2025-07-13,In service,15.71
FL00013,2025-07-14,In service,19.95
FL00013,2025-07-15,In service,18.6
FL00013,2025-07-16,In service,18.94
FL00013,2025-07-17,In service,9.45
FL00013,2025-07-18,In service,19.31
FL00013,2025-07-19,In service,17.14
FL00013,2025-07-20,In service,19.55
FL00013,2025-07-21,In service,16.81
FL00013,2025-07-22,In service,15.25
FL00013,2025-07-23,In service,21.56
FL00013,2025-07-24,In service,18.32
FL00013,2025-07-25,In service,10.16
FL00013,2025-07-26,In service,16.56
FL00013,2025-07-27,Under maintenance,0.0
FL00013,2025-07-28,In service,14.36
FL00013,2025-07-29,Under maintenance,0.0
FL00013,2025-07-30,In service,14.36
FL00013,2025-07-31,In service,19.6
FL00013,2025-08-01,Under maintenance,0.0
FL00013,2025-08-02,Under maintenance,0.0
FL00013,2025-08-03,In service,12.2
FL00013,2025-08-04,In service,11.89
FL00013,2025-08-05,Under maintenance,0.0
FL00013,2025-08-06,In service,13.27
FL00013,2025-08-07,In service,20.26
FL00013,2025-08-08,Under maintenance,0.0
FL00013,2025-08-09,In service,21.86
FL00013,2025-08-10,In service,13.38
FL00013,2025-08-11,In service,10.79
FL00013,2025-08-12,Under maintenance,0.0
FL00013,2025-08-13,In service,17.85
FL00013,2025-08-14,Under maintenance,0.0
FL00013,2025-08-15,In service,11.44
FL00013,2025-08-16,In service,20.95
FL00013,2025-08-17,In service,17.84
FL00013,2025-08-18,Under maintenance,0.0
FL00013,2025-08-19,In service,24.01
FL00013,2025-08-20,In service,12.87
FL00013,2025-08-21,In service,18.27
FL00013,2025-08-22,In service,9.14
FL00013,2025-08-23,In service,10.43
FL00013,2025-08-24,In service,17.69
FL00013,2025-08-25,In service,16.81
FL00013,2025-08-26,In service,20.01
FL00013,2025-08-27,Under maintenance,0.0
FL00013,2025-08-28,In service,8.52
FL00013,2025-08-29,In service,12.55
FL00013,2025-08-30,In service,15.57
FL00013,2025-08-31,In service,15.62
FL00014,2025-06-01,Under maintenance,0.0
FL00014,2025-06-02,Under maintenance,0.0
FL00014,2025-06-03,In service,11.25
FL00014,2025-06-04,In service,16.9
FL00014,2025-06-05,Under maintenance,0.0
FL00014,2025-06-06,In service,18.42
FL00014,2025-06-07,In service,9.21
FL00014,2025-06-08,In service,15.54
FL00014,2025-06-09,In service,17.55
FL00014,2025-06-10,In service,18.72
FL00014,2025-06-11,In service,15.22
FL00014,2025-06-12,In service,13.24
FL00014,2025-06-13,In service,21.02
FL00014,2025-06-14,In service,14.04
FL00014,2025-06-15,In service,19.25
FL00014,2025-06-16,In service,20.6
FL00014,2025-06-17,In service,17.25
FL00014,2025-06-18,Under maintenance,0.0
FL00014,2025-06-19,In service,12.68
FL00014,2025-06-20,In service,14.57
FL00014,2025-06-21,In service,18.66
FL00014,2025-06-22,In service,8.32
FL00014,2025-06-23,In service,31.61
FL00014,2025-06-24,In service,20.29
FL00014,2025-06-25,In service,20.26
FL00014,2025-06-26,In service,15.8
FL00014,2025-06-27,In service,22.94
FL00014,2025-06-28,In service,15.09
FL00014,2025-06-29,In service,13.37
